text	label
Elle se leva pour partir. Il la saisit au poignet. Elle s'arrêta. Puis, l'ayant considéré quelques minutes d'un œil amoureux et tout humide,	Narration
Il eut un geste de colère et d'ennui.	Narration
Alors, souriant d'un sourire étrange et la prunelle fixe, les dents serrées, il s'avança en écartant les bras. Elle se recula tremblante.	Narration
Et il redevint aussitôt respectueux, caressant, timide. Elle lui donna son bras. Ils s'en retournèrent.	Narration
Et il allongeait son bras et lui en entourait la taille. Elle tâchait de se dégager mollement. Il la soutenait ainsi, en marchant.	Narration
Mais ils entendirent les deux chevaux qui broutaient le feuillage.	Narration
En entrant dans Yonville, elle caracola sur les pavés. On la regardait des fenêtres.	Narration
Elle remua la tête en signe d'assentiment ; puis,	Narration
Et, dès qu'elle fut débarrassée de Charles, elle monta s'enfermer dans sa chambre.	Narration
Le jour commençait à paraître. Emma, de loin, reconnut la maison de son amant, dont les deux girouettes à queue-d'aronde se découpaient en noir sur le crépuscule pâle.	Narration
Enfin il déclara, d'un air sérieux, que ses visites devenaient imprudentes et qu'elle se compromettait.	Narration
Fin du chapitre 9 de la deuxième partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en juin 2012.	Narration
Chapitre 9 de la troisième partie de Madame Bovary, par Gustave Flaubert. Cet enregistrement Librivox fait partie du domaine public.	Narration
Homais et Canivet l'entraînèrent hors de la chambre.	Narration
pleurait.	Narration
Devenu plus faible qu'un enfant, Charles se laissa conduire en bas, dans la salle, et M. Homais bientôt s'en retourna chez lui.	Narration
Il fut sur la Place accosté par l'Aveugle, qui, s'étant traîné jusqu'à Yonville dans l'espoir de la pommade antiphlogistique, demandait à chaque passant où demeurait l'apothicaire.	Narration
Et il entra précipitamment dans la pharmacie.	Narration
Il le trouva seul (M. Canivet venait de partir), assis dans le fauteuil, près de la fenêtre, et contemplant d'un regard idiot les pavés de la salle.	Narration
Homais, par contenance, prit une carafe sur l'étagère pour arroser les géraniums.	Narration
Et il n'acheva pas, suffoquant sous une abondance de souvenirs que ce geste du pharmacien lui rappelait.	Narration
Alors, pour le distraire, Homais jugea convenable de causer un peu horticulture ; les plantes avaient besoin d'humidité. Charles baissa la tête en signe d'approbation.	Narration
L'apothicaire, à bout d'idées, se mit à écarter doucement les petits rideaux du vitrage.	Narration
Homais n'osa lui reparler des dispositions funèbres ; ce fut l'ecclésiastique qui parvint à l'y résoudre.	Narration
Il s'enferma dans son cabinet, prit une plume, et, après avoir sangloté quelque temps,	Narration
Ces messieurs s'étonnèrent beaucoup des idées romanesques de Bovary,	Narration
Charles éclata en blasphèmes.	Narration
Bournisien l'interrompit, répliquant d'un ton bourru qu'il n'en fallait pas moins prier.	Narration
Charles entra, et, s'avançant vers le lit, il tira lentement les rideaux.	Narration
Charles une fois parti, le pharmacien et le curé recommencèrent leurs discussions.	Narration
Il se posait en face d'elle pour la mieux voir, et il se perdait en cette contemplation, qui n'était plus douloureuse à force d'être profonde.	Narration
Charles resta seul toute l'après-midi : on avait conduit Berthe chez madame Homais ; Félicité se tenait en haut, dans la chambre, avec la mère Lefrançois.	Narration
Puis elles se penchèrent, pour lui mettre sa couronne.	Narration
Il fallut soulever un peu la tête, et alors un flot de liquides noirs sortit, comme un vomissement, de sa bouche.	Narration
En arrivant, le Curé demanda comment se portait Monsieur ; et, sur la réponse de l'apothicaire,	Narration
Alors Homais le félicita de n'être pas exposé, comme tout le monde, à perdre une compagne chérie ; d'où s'ensuivit une discussion sur le célibat des prêtres.	Narration
Son compagnon dormait. Puis, comme il étouffait un peu dans l'atmosphère trop lourde de la chambre, il ouvrit la fenêtre, ce qui réveilla le pharmacien.	Narration
Des aboiements continus se traînaient au loin, quelque part.	Narration
plus robuste, continua quelque temps à remuer tout bas les lèvres ; puis, insensiblement, il baissa le menton, lâcha son gros livre noir et se mit à ronfler.	Narration
Charles, en entrant, ne les réveilla point. C'était la dernière fois. Il venait lui faire ses adieux.	Narration
La cire des cierges tombait par grosses larmes sur les draps du lit. Charles les regardait brûler, fatiguant ses yeux contre le rayonnement de leur flamme jaune.	Narration
Puis Félicité vint dire qu'il demandait des cheveux.	Narration
Félicité avait eu soin de mettre pour eux, sur la commode, une bouteille d'eau-de-vie, un fromage et une grosse brioche. Aussi l'apothicaire, qui n'en pouvait plus, soupira,	Narration
Chapitre 10 de la troisième partie de Madame Bovary, par Gustave Flaubert. Cet enregistrement Librivox fait partie du domaine public.	Narration
Puis elle lui apparaissait morte. Elle était là, devant lui, étendue sur le dos, au milieu de la route. Il tirait la bride et l'hallucination disparaissait.	Narration
À Quincampoix, pour se donner du cœur, il but trois cafés l'un sur l'autre.	Narration
Il songea qu'on s'était trompé de nom en écrivant. Il chercha la lettre dans sa poche, l'y sentit, mais il n'osa pas l'ouvrir.	Narration
Quand il eut repris connaissance,	Narration
L'apothicaire les sépara.	Narration
Le pauvre garçon voulut paraître fort,	Narration
La cloche tintait. Tout était prêt. Il fallut se mettre en marche.	Narration
L'un des chantres vint faire le tour de la nef pour quêter, et les gros sous, les uns après les autres, sonnaient dans le plat d'argent.	Narration
L'homme d'église le remercia par une longue révérence.	Narration
Justin alors parut sur le seuil de la pharmacie. Il y rentra tout à coup, pâle, chancelant.	Narration
On arriva.	Narration
Les hommes continuèrent jusqu'en bas, à une place dans le gazon où la fosse était creusée.	Narration
On se rangea tout autour ; et, tandis que le prêtre parlait, la terre rouge, rejetée sur les bords, coulait par les coins, sans bruit, continuellement.	Narration
Puis, quand les quatre cordes furent disposées, on poussa la bière dessus. Il la regarda descendre. Elle descendait toujours.	Narration
On l'emmena ; et il ne tarda pas à s'apaiser, éprouvant peut-être, comme tous les autres, la vague satisfaction d'en avoir fini.	Narration
Puis,	Narration
Il voulut s'en retourner tout de suite aux Bertaux, disant qu'il ne pourrait pas dormir dans cette maison-là. Il refusa même de voir sa petite-fille.	Narration
Rodolphe, qui, pour se distraire, avait battu le bois toute la journée, dormait tranquillement dans son château ; et Léon, là-bas, dormait aussi.	Narration
Il y en avait un autre qui, à cette heure-là, ne dormait pas.	Narration
Chapitre 1 de la première partie des Mystères de Paris, tome 1, par Eugène Sue.	Narration
Ceci est un enregistrement Librivox. Tous nos enregistrements appartiennent au domaine public. Pour vous renseigner à notre sujet ou pour participer, rendez-vous sur librivox.org .	Narration
Les Mystères de Paris, tome 1, par Eugène Sue. Première partie, chapitre 1. Le tapis-franc.	Narration
Un tapis-franc, en argot de vol et de meurtre, signifie un estaminet ou un cabaret du plus bas étage.	Narration
Un crime a-t-il été commis, la police jette, si cela se peut dire, son filet dans cette fange ; presque toujours elle y prend les coupables.	Narration
Ces hommes ont des mœurs à eux, des femmes à eux, un langage à eux, langage mystérieux, rempli d'images funestes, de métaphores dégouttantes de sang.	Narration
Comme les sauvages, enfin, ces gens s'appellent généralement entre eux par des surnoms empruntés à leur énergie, à leur cruauté, à certains avantages ou à certaines difformités physiques.	Narration
Nous abordons avec une double défiance quelques-unes des scènes de ce récit.	Narration
Et puis encore nous croyons à la puissance des contrastes.	Narration
Le rez-de-chaussée de quelques-unes de ces maisons était occupé par des étalages de charbonniers, de tripiers ou de revendeurs de mauvaises viandes.	Narration
L'homme dont nous parlons, en entrant dans la rue aux Fèves, située au centre de la Cité, ralentit beaucoup sa marche : il se sentait sur son terrain.	Narration
La nuit était profonde, l'eau tombait à torrents, de fortes rafales de vent et de pluie fouettaient les murailles.	Narration
Dix heures sonnaient dans le lointain à l'horloge du Palais de Justice.	Narration
Des femmes embusquées sous des porches voûtés, obscurs, profonds comme des cavernes, chantaient à demi-voix quelques refrains populaires.	Narration
Une de ces créatures était sans doute connue de l'homme dont nous parlons ; car, s'arrêtant brusquement devant elle, il la saisit par le bras.	Narration
Cet homme, repris de justice, avait été ainsi surnommé au bagne.	Narration
À peine le brigand avait-il dit ces mots,	Narration
Sous la peau délicate et douce de cette main qui vint le saisir brusquement à la gorge, le Chourineur sentit se tendre des nerfs et des muscles d'acier.	Narration
La Goualeuse, réfugiée au fond de l'allée, avait lestement grimpé plusieurs marches ; elle s'arrêta un moment,	Narration
L'effroi qu'inspirait cet homme était bien grand.	Narration
Puis tout se tut.	Narration
On entendit pendant quelques secondes le bruit d'une lutte acharnée.	Narration
Le bandit trébucha ; mais, se raffermissant aussitôt, il s'élança avec furie contre l'inconnu, dont la taille très-svelte et très-mince ne semblait pas annoncer la force incroyable qu'il déployait.	Narration
Le Chourineur, quoique d'une constitution athlétique et de première habileté dans une sorte de pugilat appelé vulgairement la savate, trouva, comme on dit, son maître.	Narration
L'inconnu lui passa la jambe (sorte de croc-en-jambe) avec une dextérité merveilleuse, et le renversa deux fois.	Narration
Ne voulant pas encore reconnaître la supériorité de son adversaire, le Chourineur revint à la charge en rugissant de colère.	Narration
L'inconnu, au lieu de répondre à cette femme, écoutait attentivement sa voix.	Narration
Après être resté quelques minutes sans mouvement, le Chourineur remua la jambe, les bras, et enfin se leva sur son séant.	Narration
Le brigand entendit ces mots.	Narration
Puis,	Narration
Les trois personnages, alors en parfaite intelligence, se dirigèrent vers la taverne.	Narration
Lorsque l'inconnu, le Chourineur et la Goualeuse se dirigèrent vers la taverne, le charbonnier les suivit.	Narration
Le bandit et la Goualeuse entrèrent les premiers dans le tapis-franc ; l'inconnu les suivait,	Narration
Fin du chapitre 1, de la première partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mai 2011.	Narration
Chapitre 3 de la première partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Première partie, chapitre 3. Histoire de la Goualeuse.	Narration
Rodolphe avait attentivement écouté le récit de Fleur-de-Marie ; il regarda le Chourineur avec étonnement. Cet éclair de sensibilité le surprenait.	Narration
Après avoir partagé l'hilarité du bandit,	Narration
Le Chourineur poussa un tel blasphème, et l'accompagna d'imprécations si furieuses, que tous les hôtes du tapis-franc se retournèrent avec étonnement.	Narration
Et le regard du bandit s'injecta de sang.	Narration
Nous croyons ce sentiment de pitié possible, même probable, chez une nature pourtant féroce.	Narration
Et elle entr'ouvrit en souriant une de ses lèvres roses, en montrant deux rangées de petites dents blanches comme des perles.	Narration
La figure de la jeune fille avait perdu depuis quelques moments l'expression d'insouciance qui la caractérisait.	Narration
En prononçant ces dernières et horribles paroles, la malheureuse ne put s'empêcher de frissonner.	Narration
Rodolphe avait écouté ce récit d'une triste naïveté avec un intérêt croissant. La misère, l'abandon, plus que ses mauvais penchants, avaient perdu cette misérable jeune fille.	Narration
Fin du chapitre 3 de la première partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mai 2011.	Narration
Chapitre 4 de la première partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 4, Histoire du Chourineur.	Narration
Le lecteur n'a pas oublié que deux des hôtes du tapis-franc étaient attentivement observés par un troisième personnage récemment arrivé dans le cabaret.	Narration
Pendant le récit de la Goualeuse, qu'ils ne pouvaient entendre, ces deux hommes s'étaient plusieurs fois parlé à voix basse, en regardant du côté de la porte avec anxiété.	Narration
L'homme se prit à rire de la plaisanterie de l'ogresse et disparut sans que son départ fût remarqué.	Narration
Cette nuance n'avait pas échappé à la sagacité de Rodolphe ; il attendait curieusement le récit du Chourineur.	Narration
Cette réponse véritablement belle, et dont le Chourineur ne comprit pas la portée, étonna profondément Rodolphe.	Narration
Il sentit que le pauvre qui restait honnête au milieu des plus cruelles privations était doublement respectable, puisque la punition du crime pouvait devenir pour lui une ressource assurée.	Narration
Rodolphe tendit la main à ce malheureux sauvage de la civilisation, que la misère n'avait pas absolument perdu.	Narration
Rodolphe reprit plus froidement,	Narration
Le brigand baissa la tête d'un air sombre, hagard, et resta un moment silencieux.	Narration
Et il vida sur un coin de la table le fourneau de sa pipe.	Narration
La Goualeuse avait écouté le Chourineur avec distraction, elle semblait absorbée dans une rêverie douloureuse.	Narration
Rodolphe lui-même restait pensif.	Narration
Les deux récits qu'il venait d'entendre éveillaient en lui des idées nouvelles. Un incident tragique vint rappeler à ces trois personnages dans quel lieu ils se trouvaient.	Narration
Fin du chapitre 4 de la première partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en juin 2011.	Narration
Chapitre 11 de la première partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 11, Les souhaits.	Narration
À ce moment, Rodolphe dit au cocher,	Narration
Et la jeune fille se pressa contre Rodolphe, ses grands yeux bien ouverts, bien curieux.	Narration
Rodolphe, étonné du silence de la Goualeuse, la regarda.	Narration
La malheureuse fille étouffait à grand-peine ses sanglots.	Narration
La voiture s'arrêta.	Narration
Ce charmant paysage était éclairé par un beau soleil de novembre... Les feuilles jaunes et pourpres des châtaigniers les couvraient encore et se découpaient sur l'azur du ciel.	Narration
La Goualeuse le regardait avec une surprise mêlée d'inquiétude. Cela lui semblait presque surnaturel.	Narration
Fin du chapitre 11 de la première partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en novembre 2011.	Narration
Chapitre 15 de la première partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 15, La ferme.	Narration
Il était donc midi. Il pleuvait à torrents ; la Seine, gonflée par des pluies presque continuelles, avait atteint une hauteur énorme et inondait une partie du quai.	Narration
La borgnesse, aussi endimanchée, portait un bonnet blanc, un grand châle en bourre de soie, façon cachemire, et tenait à la main un vaste cabas.	Narration
La pluie avait un moment cessé ; Rodolphe surmonta un moment de dégoût et marcha droit au couple affreux.	Narration
Lorsque Rodolphe s'approcha de lui, le Maître d'école le salua profondément ; la Chouette fit la révérence.	Narration
La Chouette n'avait pas un instant quitté Rodolphe du regard ; elle partit après avoir échangé un coup d'œil avec le Maître d'école.	Narration
Rodolphe, après un moment d'hésitation, eut le bonheur de trouver une fable vraisemblable pour couvrir la maladresse du Chourineur ;	Narration
La Chouette était sur le seuil de la porte du cabaret.	Narration
Avant de se mettre à table, le Maître d'école frappa légèrement sur l'une et l'autre des cloisons, afin de s'assurer de leur épaisseur et de leur sonorité.	Narration
Une servante de cabaret apporta le déjeuner.	Narration
Avant que la porte fût fermée, Rodolphe vit le charbonnier Murph gravement attablé dans un cabinet voisin.	Narration
La chambre où se passait la scène que nous décrivons était longue, étroite, et éclairée par une fenêtre qui donnait sur la rue et faisait face à la porte.	Narration
La Chouette tournait le dos à cette croisée, le Maître d'école était d'un côté de la table, Rodolphe de l'autre.	Narration
La servante sortie, le brigand se leva, prit son couvert et alla s'asseoir à côté de Rodolphe de façon à lui masquer la porte.	Narration
Et, fronçant ses sourcils par un mouvement qui rida son front large et plat comme celui d'un tigre, il fit un geste significatif.	Narration
Et il jeta un regard féroce sur Rodolphe.	Narration
Rodolphe ne répondit rien, haussa les épaules, se versa un verre de vin et le but.	Narration
Ce sang-froid imposa au Maître d'école.	Narration
La Chouette se débarrassa de son châle.	Narration
À cet étrange rapprochement, Rodolphe songea que le Maître d'école pouvait bien être le mari de cette infortunée.	Narration
Ce misérable avait appartenu à la classe aisée de la société... et le Maître d'école s'exprimait en termes choisis.	Narration
Rodolphe avait donc de nouveaux et graves motifs de persévérer dans ses projets.	Narration
Heureusement sa préoccupation échappa au brigand, fort occupé de servir la Chouette.	Narration
Rodolphe voyait ses soupçons à demi confirmés. Il attendait avec anxiété la réponse du Maître d'école.	Narration
Rodolphe fit un signe de tête affirmatif.	Narration
Et le brigand regarda fixement Rodolphe.	Narration
Après un moment de réflexion,	Narration
Se confiant au hasard, à son adresse et à son courage,	Narration
Rodolphe se rassit.	Narration
Le Maître d'école avait pénétré son dessein.	Narration
La Chouette sortit.	Narration
Ce billet soustrait à la pénétration du Maître d'école, il s'agissait de le faire parvenir à son adresse.	Narration
Rodolphe se leva, s'approcha machinalement de la fenêtre et se mit à chantonner entre ses dents en s'accompagnant sur les vitres.	Narration
Fin du chapitre 15 de la première partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en janvier 2012.	Narration
Chapitre 17 de la première partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 17, Le Cœur-Saignant.	Narration
L'hôte du Cœur-Saignant, après avoir répondu au signal du Maître d'école, avança civilement jusqu'au seuil de sa porte.	Narration
Ce personnage, que Rodolphe avait été chercher dans la Cité, et qu'il ne devait pas encore connaître sous son vrai nom ou plutôt son surnom habituel, était Bras-Rouge.	Narration
Bras-Rouge cligna de l'œil,	Narration
Et la borgnesse et le petit boiteux gravirent le glissant escalier.	Narration
Rodolphe est resté seul une minute à peine ; Bras-Rouge et le Maître d'école ont eu le temps d'échanger rapidement quelques mots et quelques signes mystérieux.	Narration
La table où s'assit le Maître d'école était toute proche de ce trou noir et profond, auquel il tournait le dos et qu'il cachait complètement aux yeux de Rodolphe.	Narration
Ne voulant pas néanmoins se laisser pénétrer, il vint s'asseoir à la table du Maître d'école et demanda un verre par contenance.	Narration
Bras-Rouge, depuis quelques mots échangés à voix basse avec le brigand, considérait Rodolphe d'un air curieux, sardonique et méfiant.	Narration
Une minute après, la Chouette entra seule dans le billard.	Narration
Bras-Rouge se retira discrètement sans demander des nouvelles de Tortillard, qu'il ne s'attendait probablement pas à revoir encore.	Narration
Les vêtements de la vieille ruisselaient d'eau ; elle s'assit en face de Rodolphe et du brigand.	Narration
Et la Chouette donna au brigand un morceau de cire jaune où l'on voyait parfaitement l'empreinte.	Narration
Cette attaque fut si prompte, si inattendue, si vigoureuse, que Rodolphe n'avait pu ni la prévoir ni l'éviter.	Narration
La Chouette, effrayée, poussa un cri perçant, car elle n'avait pas vu d'abord le résultat de cette lutte d'un instant.	Narration
Le brigand ne répondit pas et disparut.	Narration
L'obscurité était complète.	Narration
La Chouette fouilla dans son cabas, fit pétiller une allumette chimique et alluma une petite bougie dont la lueur se répandit dans cette lugubre salle.	Narration
À ce moment-là, la figure monstrueuse du Maître d'école apparut à l'ouverture de la trappe.	Narration
Remise de son émotion,	Narration
Fin du chapitre 17. Enregistré par Nadine Eckert-Boulet, à Copenhague, en janvier 2012.	Narration
Chapitre 1 de la deuxième partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Enfin les ouvriers apportèrent un grand tableau, et les curieux purent lire, en lettres dorées sur un fond noir : Francœur, marchand boucher.	Narration
La maison avait une porte charretière ouvrant sur la rue de l'Église.	Narration
L'un était Murph, complètement guéri de sa blessure, quoiqu'il fût encore pâle ; l'autre était le Chourineur.	Narration
Lorsqu'ils eurent tout vu,	Narration
Le Chourineur suivit Murph ; ils montèrent un escalier : une porte s'ouvrit, tous deux se trouvèrent en présence de Rodolphe.	Narration
Fin du chapitre 1. Enregistré par Nadine Eckert-Boulet, à Copenhague, en février 2012.	Narration
Chapitre 7 de la deuxième partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 7, Histoire de David et de Cecily.	Narration
-- Dieu ? reprit le planteur	Narration
Puis ce Willis, égaré par la fureur et par l'ivresse,	Narration
Fin du chapitre 7. Enregistré par Nadine Eckert-Boulet, à Copenhague, en février 2012.	Narration
Chapitre 17 de la deuxième partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
Chapitre 17, Le rendez-vous.	Narration
Les louanges adressées à Mme d'Harville par l'ambassadrice n'étaient pas exagérées.	Narration
Nous essayerons de faire comprendre toute notre pensée.	Narration
Un caractère à la fois timide et presque fier dans sa réserve inspirait au contraire à Mme d'Harville un intérêt certain.	Narration
Ces quelques mots aideront pour ainsi dire à l'intelligence de la beauté de la marquise.	Narration
Le genre de beauté de la comtesse Sarah Mac-Gregor faisait encore valoir la marquise d'Harville.	Narration
La conservation de Sarah prouvait ce que nous avançons.	Narration
Toutes deux s'assirent sur un divan.	Narration
La jeune femme rougit légèrement, baissa la tête et ne répondit rien.	Narration
Puis, après un assez long silence,	Narration
La marquise était visiblement embarrassée ;	Narration
Ne voulant pas pousser plus loin ses investigations et surtout éveiller la défiance de son amie, la comtesse se hâta d'ajouter,	Narration
À cette interprétation, le léger mouvement convulsif de la lèvre de Mme d'Harville cessa ;	Narration
: --	Narration
Ceci posé, nous ferons retentir aux oreilles du lecteur la voix aigre et perçante de M. de Lucenay, qui, du plus loin qu'il aperçut Mme d'Harville et Sarah,	Narration
Et le duc de rire aux éclats.	Narration
Et elle s'éloigna majestueusement.	Narration
Ici M. Charles Robert jeta un long et mélancolique regard sur Mme d'Harville, et répondit au duc,	Narration
Cette question était si saugrenue, si absurde, qu'un moment M. Charles Robert resta stupéfait, abasourdi ; puis, le rouge de la colère lui montant au front,	Narration
M. Charles Robert fit un demi-salut et s'éloigna.	Narration
Sarah tourna brusquement le dos à M. de Lucenay sans lui répondre davantage.	Narration
Tout ceci s'était passé très-rapidement.	Narration
Sarah avait difficilement contenu un éclat de rire.	Narration
Puis elle regagna la galerie avec la comtesse et quitta le bal.	Narration
Fin du chapitre 17. Enregistré par Nadine Eckert-Boulet, à Copenhague, en février 2012.	Narration
Chapitre 20 de la deuxième partie des Mystères de Paris, tome 1, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public.	Narration
L'escalier était si sombre qu'en arrivant du dehors on ne pouvait l'apercevoir ; la marquise, obligée de s'adresser à Mme Pipelet,	Narration
La marquise, accablée de confusion, mit le pied sur la première marche.	Narration
Quelle fut sa stupeur !... Elle se trouva face à face avec Rodolphe, qui, lui mettant une bourse dans la main,	Narration
Voyant, du bout de l'allée, sa femme parler à la portière, il s'était aussi arrêté un moment.	Narration
Un bruit violent, comme celui d'un corps qui tombe et qui roule sur plusieurs degrés, retentit dans le silence de l'escalier.	Narration
Sans lui répondre, Rodolphe entr'ouvrit la porte.	Narration
Tortillard disparut.	Narration
On entendit le pas léger de Mme d'Harville et les pas plus pesants de son mari, qui continuait de la suivre aux étages supérieurs.	Narration
Ne comprenant pas comment Tortillard avait cette bourse en sa possession, mais un peu rassuré,	Narration
Laissant M. Robert aussi effrayé que stupéfait, Rodolphe descendit à la loge.	Narration
Mme Pipelet regardait l'argent et Rodolphe avec stupeur.	Narration
Ici on vit le chapeau tromblon de M. Pipelet se redresser brusquement dans la pénombre de la loge.	Narration
Rodolphe se hâta de se cacher.	Narration
M. et Mme d'Harville descendaient. Le marquis donnait le bras à sa femme.	Narration
Lorsqu'ils arrivèrent en face de la loge, les traits de M. d'Harville exprimaient un bonheur profond, mêlé d'étonnement et de confusion.	Narration
Clémence était calme et pâle.	Narration
Alfred, dont la pruderie et la droiture naturelle se révoltaient à l'idée d'entrer dans ce complot anticonjugal, répondit vaguement par une sorte de grognement négatif.	Narration
Il ajouta,	Narration
Rodolphe sortit.	Narration
Et elle monta chez M. Charles Robert : elle sonna ; il ouvrit.	Narration
Au moment où il sortit de l'allée, il se rencontra avec le petit Tortillard qui arrivait clopinant.	Narration
En effet, à travers la glace, et sur le store rouge opposé, on vit se dessiner le profil glabre et terreux de la borgnesse.	Narration
Elle fit signe à Tortillard, il accourut.	Narration
Le cocher lui ouvrit la portière, il monta dans le fiacre.	Narration
La Chouette n'était pas seule.	Narration
Si nous rapportons ce hideux langage, c'est qu'il prouve que le cocher improvisé était un brigand, digne compagnon du Maître d'école.	Narration
La voiture quitta la rue du Temple.	Narration
Fin du chapitre 20. Enregistré par Nadine Eckert-Boulet, à Copenhague, en février 2012.	Narration
Chapitre 3 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. Chapitre 3, La rencontre.	Narration
La nuit était venue, claire et froide.	Narration
Tortillard, posté en vedette, guettait le retour de Fleur-de-Marie, qu'il devait attirer dans ce guet-apens en la suppliant de venir à son aide pour secourir une pauvre vieille femme.	Narration
La Goualeuse n'étant plus seule, tout était manqué. Tortillard se hâta de redescendre dans le ravin et de courir avertir la Chouette.	Narration
En effet, dans le silence de la nuit, les semelles de bois résonnaient au loin sur la terre durcie par la gelée.	Narration
La Chouette alla rejoindre le fiacre.	Narration
Étrange fatalité qui rapprochait ainsi Anselme Duresnel de sa femme, qu'il n'avait pas vue depuis sa condamnation aux travaux forcés.	Narration
Fin du chapitre 3. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mars 2012.	Narration
Chapitre 6 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. Chapitre 6, Une ferme modèle.	Narration
Le père Châtelain regarda le Maître d'école avec étonnement.	Narration
Tortillard donna en ce moment et sournoisement un vigoureux coup de pied au Maître d'école et l'atteignit au bon endroit.	Narration
La souffrance interrompit et abrégea la phrase du brigand,	Narration
Fin du chapitre 6. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mars 2012.	Narration
Chapitre 7 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. Chapitre 7, La nuit.	Narration
Rodolphe ! ! ! Mme Georges ! ! !	Narration
Il reconnut quelque chose de providentiel, de fatal, dans cette dernière rencontre qui renversait les espérances qu'il avait un moment fondées sur la générosité du maître de cette ferme.	Narration
Son premier mouvement fut de fuir.	Narration
Rodolphe lui inspirait une invincible terreur ; peut-être se trouvait-il à cette heure à la ferme... À peine remis de sa stupeur, le brigand se leva de table,	Narration
Les laboureurs se regardèrent avec surprise.	Narration
Le vieux laboureur lui répondit par un signe d'intelligence et de compassion.	Narration
Tortillard, absolument décidé à ne pas quitter un bon gîte pour courir les champs par cette froidure,	Narration
Le brigand alla s'asseoir, sombre et pensif, sur le bord du lit auprès duquel il fut conduit par Tortillard.	Narration
Le petit boiteux fit un signe d'intelligence au laboureur au moment où celui-ci sortit de la chambre, et le rejoignit dans le corridor.	Narration
Et le vieux laboureur s'éloigna.	Narration
Tortillard, en rentrant dans la chambre qu'il occupait avec le Maître d'école, se garda bien de s'approcher de lui.	Narration
Celui-ci, d'abord emporté par un mouvement de colère irréfléchi, fut bientôt obligé, comme toujours, de renoncer à atteindre le fils de Bras-Rouge.	Narration
Forcé de subir sa persécution effrontée jusqu'au moment où il pourrait se venger sans péril, le brigand, dévorant son courroux impuissant, se jeta sur son lit en blasphémant.	Narration
Et Tortillard de répéter son chant monotone.	Narration
Après un long silence, le Maître d'école	Narration
Et, frappant brusquement sur le dos de sa main gauche fermée, comme il eût frappé sur le couvercle d'une tabatière,	Narration
J'ai du bon tabac dans ma tabatière ; J'ai du bon tabac, tu n'en auras pas.	Narration
L'exubérance des forces de ce monstre ne pouvait être égalée que par leur impuissance.	Narration
Au dernier sarcasme de Tortillard, le brigand perdit presque la tête.	Narration
À défaut de victime, il voulut, dans sa frénésie, répandre son propre sang... le sang l'étouffait.	Narration
Le courage manqua au meurtrier, son bras armé retomba sur ses genoux.	Narration
Tortillard avait suivi ses mouvements d'un œil attentif ; lorsqu'il vit le dénoûment inoffensif de cette velléité tragique,	Narration
Le fils de Bras-Rouge ne répondit rien.	Narration
Ma chandelle est morte, Je n'ai plus de feu...	Narration
Un hasard avait sauvé le Maître d'école d'une congestion cérébrale sans doute mortelle. Sa chute avait occasionné un salutaire et abondant saignement de nez.	Narration
Il tomba ensuite dans une sorte de torpeur fiévreuse, moitié sommeil, moitié délire ; et il fit alors ce rêve étrange, ce rêve épouvantable !...	Narration
Fin du chapitre 7. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mars 2012.	Narration
Chapitre 11 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. La laitière.	Narration
Clara, stupéfaite de cette brusque agression, n'avait pu jusqu'alors dire un mot ; mais, à ce redoublement de violence,	Narration
Clara, effrayée de ces démonstrations presque menaçantes,	Narration
Clara, attribuant cet abattement à l'effroi qu'une pareille scène devait inspirer à son amie,	Narration
